SNo,ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered,Time,latitude,longitude
42886,,Sint Maarten,Netherlands,77,15,62,04:33 AM,,
42887,,Skane,Sweden,2300,218,0,04:33 AM,,
42888,,Smolensk Oblast,Russia,3868,51,1469,04:33 AM,,
42889,,Sonora,Mexico,4097,282,3638,04:33 AM,,
42890,,Sormland,Sweden,1780,233,0,04:33 AM,,
42891,,South Australia,Australia,440,4,436,04:33 AM,,
42892,,South Carolina,US,19378,602,0,04:33 AM,,
42893,,South Dakota,US,5928,75,0,04:33 AM,,
42894,,St Martin,France,42,3,36,04:33 AM,,
42895,,Stavropol Krai,Russia,3759,70,1953,04:33 AM,,
42896,,Stockholm,Sweden,16107,2187,0,04:33 AM,,
42897,,Sucre,Colombia,240,11,10,04:33 AM,,
42898,,Sumy Oblast,Ukraine,227,5,163,04:33 AM,,
42899,,Sverdlovsk Oblast,Russia,9558,50,4235,04:33 AM,,
42900,,Tabasco,Mexico,6908,747,5139,04:33 AM,,
42901,,Tacna,Peru,611,6,0,04:33 AM,,
42902,,Tamaulipas,Mexico,3114,207,2336,04:33 AM,,
42903,,Tambov Oblast,Russia,3962,10,1874,04:33 AM,,
42904,,Tamil Nadu,India,46504,479,25344,04:33 AM,,
42905,,Tarapaca,Chile,4258,58,0,04:33 AM,,
42906,,Tasmania,Australia,228,13,213,04:33 AM,,
42907,,Tatarstan Republic,Russia,3958,10,3621,04:33 AM,,
42908,,Telangana,India,5193,187,2766,04:33 AM,,
42909,,Tennessee,US,31004,482,0,04:33 AM,,
42910,,Ternopil Oblast,Ukraine,1467,26,1022,04:33 AM,,
42911,,Texas,US,90211,2001,0,04:33 AM,,
42912,,Thuringen,Germany,3173,174,2860,04:33 AM,,
42913,,Tianjin,Mainland China,196,3,189,04:33 AM,,
42914,,Tibet,Mainland China,1,0,1,04:33 AM,,
42915,,Tlaxcala,Mexico,1751,233,1251,04:33 AM,,
42916,,Tocantins,Brazil,7137,136,3897,04:33 AM,,
42917,,Tochigi,Japan,66,0,65,04:33 AM,,
42918,,Tokushima,Japan,5,1,4,04:33 AM,,
42919,,Tokyo,Japan,5596,314,4887,04:33 AM,,
42920,,Tolima,Colombia,394,15,208,04:33 AM,,
42921,,Tomsk Oblast,Russia,1314,11,608,04:33 AM,,
42922,,Toscana,Italy,10188,1088,8611,04:33 AM,,
42923,,Tottori,Japan,3,0,3,04:33 AM,,
42924,,Toyama,Japan,227,22,202,04:33 AM,,
42925,,Tripura,India,1086,1,433,04:33 AM,,
42926,,Tula Oblast,Russia,5436,60,3401,04:33 AM,,
42927,,Tumbes,Peru,1975,99,0,04:33 AM,,
42928,,Turks and Caicos Islands,UK,12,1,11,04:33 AM,,
42929,,Tver Oblast,Russia,2728,50,1645,04:33 AM,,
42930,,Tyumen Oblast,Russia,2269,14,1261,04:33 AM,,
42931,,Tyva Republic,Russia,2566,2,393,04:33 AM,,
42932,,Ucayali,Peru,6400,127,0,04:33 AM,,
42933,,Udmurt Republic,Russia,1114,12,560,04:33 AM,,
42934,,Ulyanovsk Oblast,Russia,4048,21,1287,04:33 AM,,
42935,,Umbria,Italy,1436,77,1341,04:33 AM,,
42936,,Unknown,Chile,0,0,148792,04:33 AM,,
42937,,Unknown,Colombia,74,0,0,04:33 AM,,
42938,,Unknown,Germany,1096,0,28,04:33 AM,,
42939,,Unknown,India,7684,0,0,04:33 AM,,
42940,,Unknown,Japan,8,0,0,04:33 AM,,
42941,,Unknown,Peru,0,0,119409,04:33 AM,,
42942,,Unknown,Spain,0,0,0,04:33 AM,,
42943,,Unknown,UK,104221,0,0,04:33 AM,,
42944,,Uppsala,Sweden,2483,195,0,04:33 AM,,
42945,,Utah,US,14608,143,0,04:33 AM,,
42946,,Uttar Pradesh,India,13615,399,8268,04:33 AM,,
42947,,Uttarakhand,India,1845,24,1189,04:33 AM,,
42948,,Valle d'Aosta,Italy,1191,144,1035,04:33 AM,,
42949,,Valle del Cauca,Colombia,6077,264,2110,04:33 AM,,
42950,,Valparaiso,Chile,7012,126,0,04:33 AM,,
42951,,Varmland,Sweden,757,53,0,04:33 AM,,
42952,,Vasterbotten,Sweden,575,30,0,04:33 AM,,
42953,,Vasternorrland,Sweden,1035,98,0,04:33 AM,,
42954,,Vastmanland,Sweden,1750,152,0,04:33 AM,,
42955,,Vastra Gotaland,Sweden,10743,649,0,04:33 AM,,
42956,,Vaupes,Colombia,27,0,11,04:33 AM,,
42957,,Veneto,Italy,19220,1978,16487,04:33 AM,,
42958,,Veracruz,Mexico,6754,1039,4849,04:33 AM,,
42959,,Vermont,US,1128,55,0,04:33 AM,,
42960,,Vichada,Colombia,1,0,1,04:33 AM,,
42961,,Victoria,Australia,1741,19,1664,04:33 AM,,
42962,,Vinnytsia Oblast,Ukraine,1423,23,862,04:33 AM,,
42963,,Virgin Islands,US,72,6,0,04:33 AM,,
42964,,Virginia,US,54886,1552,0,04:33 AM,,
42965,,Vladimir Oblast,Russia,3569,46,1820,04:33 AM,,
42966,,Volgograd Oblast,Russia,4783,29,1755,04:33 AM,,
42967,,Vologda Oblast,Russia,1302,13,781,04:33 AM,,
42968,,Volyn Oblast,Ukraine,1438,43,449,04:33 AM,,
42969,,Voronezh Oblast,Russia,4660,22,2016,04:33 AM,,
42970,,Wakayama,Japan,63,3,60,04:33 AM,,
42971,,Wales,UK,14804,1448,0,04:33 AM,,
42972,,Washington,US,26158,1220,0,04:33 AM,,
42973,,West Bengal,India,11494,485,5494,04:33 AM,,
42974,,West Virginia,US,2322,88,0,04:33 AM,,
42975,,Western Australia,Australia,602,9,591,04:33 AM,,
42976,,Wisconsin,US,22932,694,0,04:33 AM,,
42977,,Wyoming,US,1079,18,0,04:33 AM,,
42978,,Xinjiang,Mainland China,76,3,73,04:33 AM,,
42979,,Yamagata,Japan,69,0,68,04:33 AM,,
42980,,Yamaguchi,Japan,37,0,36,04:33 AM,,
42981,,Yamalo-Nenets Autonomous Okrug,Russia,3412,17,1499,04:33 AM,,
42982,,Yamanashi,Japan,71,1,67,04:33 AM,,
42983,,Yaroslavl Oblast,Russia,4121,16,1662,04:33 AM,,
42984,,Yucatan,Mexico,2581,256,1910,04:33 AM,,
42985,,Yukon,Canada,11,0,11,04:33 AM,,
42986,,Yunnan,Mainland China,185,2,183,04:33 AM,,
42987,,Zabaykalsky Krai,Russia,2081,40,1130,04:33 AM,,
42988,,Zacatecas,Mexico,550,58,324,04:33 AM,,
42989,,Zakarpattia Oblast,Ukraine,1680,42,686,04:33 AM,,
42990,,Zaporizhia Oblast,Ukraine,529,16,335,04:33 AM,,
42991,,Zhejiang,Mainland China,1268,1,1267,04:33 AM,,
42992,,Zhytomyr Oblast,Ukraine,1087,19,547,04:33 AM,,
42993,,,Afghanistan,26310,491,5508,04:33 AM,,
42994,,,Albania,1672,37,1064,04:33 AM,,
42995,,,Algeria,11147,788,7842,04:33 AM,,
42996,,,Andorra,854,52,789,04:33 AM,,
42997,,,Angola,148,6,64,04:33 AM,,
42998,,,Antigua and Barbuda,26,3,22,04:33 AM,,
42999,,,Argentina,34159,878,10174,04:33 AM,,
43000,,,Armenia,17489,293,6571,04:33 AM,,
43001,,,Austria,17189,681,16089,04:33 AM,,
43002,,,Azerbaijan,10662,126,5948,04:33 AM,,
43003,,,Bahamas,104,11,72,04:33 AM,,
43004,,,Bahrain,19553,47,13866,04:33 AM,,
43005,,,Bangladesh,94481,1262,36264,04:33 AM,,
43006,,,Barbados,97,7,83,04:33 AM,,
43007,,,Belarus,55369,318,31273,04:33 AM,,
43008,,,Belgium,60155,9663,16625,04:33 AM,,
43009,,,Belize,22,2,16,04:33 AM,,
43010,,,Benin,532,9,236,04:33 AM,,
43011,,,Bhutan,67,0,24,04:33 AM,,
43012,,,Bolivia,19883,659,3752,04:33 AM,,
43013,,,Bosnia and Herzegovina,3085,168,2178,04:33 AM,,
43014,,,Botswana,60,1,24,04:33 AM,,
43015,,,Brunei,141,3,138,04:33 AM,,
43016,,,Bulgaria,3453,181,1817,04:33 AM,,
43017,,,Burkina Faso,895,53,807,04:33 AM,,
43018,,,Burma,262,6,179,04:33 AM,,
43019,,,Burundi,104,1,75,04:33 AM,,
43020,,,Cabo Verde,781,7,354,04:33 AM,,
43021,,,Cambodia,128,0,126,04:33 AM,,
43022,,,Cameroon,9864,276,5570,04:33 AM,,
43023,,,Central African Republic,2410,14,396,04:33 AM,,
43024,,,Chad,853,74,720,04:33 AM,,
43025,,,Comoros,197,3,127,04:33 AM,,
43026,,,Congo (Brazzaville),883,27,391,04:33 AM,,
43027,,,Congo (Kinshasa),4974,112,628,04:33 AM,,
43028,,,Costa Rica,1796,12,794,04:33 AM,,
43029,,,Croatia,2255,107,2140,04:33 AM,,
43030,,,Cuba,2273,84,1994,04:33 AM,,
43031,,,Cyprus,985,18,816,04:33 AM,,
43032,,,Czech Republic,10111,331,7358,04:33 AM,,
43033,,,Denmark,12250,598,11125,04:33 AM,,
43034,,,Diamond Princess,712,13,651,04:33 AM,,
43035,,,Djibouti,4539,43,3324,04:33 AM,,
43036,,,Dominica,18,0,16,04:33 AM,,
43037,,,Dominican Republic,23686,615,14133,04:33 AM,,
43038,,,Ecuador,47943,3970,23684,04:33 AM,,
43039,,,Egypt,47856,1766,12730,04:33 AM,,
43040,,,El Salvador,3941,76,2041,04:33 AM,,
43041,,,Equatorial Guinea,1664,32,515,04:33 AM,,
43042,,,Eritrea,121,0,39,04:33 AM,,
43043,,,Estonia,1975,69,1728,04:33 AM,,
43044,,,Eswatini,520,4,259,04:33 AM,,
43045,,,Ethiopia,3630,61,738,04:33 AM,,
43046,,,Fiji,18,0,18,04:33 AM,,
43047,,,Finland,7112,326,6200,04:33 AM,,
43048,,,France,189595,29484,69943,04:33 AM,,
43049,,,Gabon,4114,29,1432,04:33 AM,,
43050,,,Gambia,34,1,24,04:33 AM,,
43051,,,Georgia,879,14,724,04:33 AM,,
43052,,,Ghana,12193,58,4326,04:33 AM,,
43053,,,Greece,3148,185,1374,04:33 AM,,
43054,,,Grenada,23,0,22,04:33 AM,,
43055,,,Guatemala,10706,418,2096,04:33 AM,,
43056,,,Guinea,4639,26,3327,04:33 AM,,
43057,,,Guinea-Bissau,1492,15,153,04:33 AM,,
43058,,,Guyana,171,12,99,04:33 AM,,
43059,,,Haiti,4547,80,24,04:33 AM,,
43060,,,Holy See,12,0,12,04:33 AM,,
43061,,,Honduras,9656,330,1075,04:33 AM,,
43062,,,Hungary,4077,565,2516,04:33 AM,,
43063,,,Iceland,1812,10,1796,04:33 AM,,
43064,,,Indonesia,40400,2231,15703,04:33 AM,,
43065,,,Iran,192439,9065,152675,04:33 AM,,
43066,,,Iraq,22700,712,9862,04:33 AM,,
43067,,,Ireland,25334,1709,22698,04:33 AM,,
43068,,,Israel,19495,302,15449,04:33 AM,,
43069,,,Ivory Coast,5679,46,2637,04:33 AM,,
43070,,,Jamaica,621,10,449,04:33 AM,,
43071,,,Jordan,981,9,693,04:33 AM,,
43072,,,Kazakhstan,15542,88,9647,04:33 AM,,
43073,,,Kenya,3860,105,1328,04:33 AM,,
43074,,,Kosovo,1486,33,953,04:33 AM,,
43075,,,Kuwait,36958,303,28206,04:33 AM,,
43076,,,Kyrgyzstan,2562,30,1902,04:33 AM,,
43077,,,Laos,19,0,19,04:33 AM,,
43078,,,Latvia,1098,28,875,04:33 AM,,
43079,,,Lebanon,1473,32,889,04:33 AM,,
43080,,,Lesotho,4,0,2,04:33 AM,,
43081,,,Liberia,509,33,222,04:33 AM,,
43082,,,Libya,484,10,76,04:33 AM,,
43083,,,Liechtenstein,82,1,55,04:33 AM,,
43084,,,Lithuania,1776,76,1441,04:33 AM,,
43085,,,Luxembourg,4075,110,3933,04:33 AM,,
43086,,,MS Zaandam,9,2,0,04:33 AM,,
43087,,,Madagascar,1317,12,417,04:33 AM,,
43088,,,Malawi,564,6,73,04:33 AM,,
43089,,,Malaysia,8505,121,7733,04:33 AM,,
43090,,,Maldives,2094,8,1670,04:33 AM,,
43091,,,Mali,1885,104,1145,04:33 AM,,
43092,,,Malta,656,9,608,04:33 AM,,
43093,,,Mauritania,2057,93,373,04:33 AM,,
43094,,,Mauritius,337,10,325,04:33 AM,,
43095,,,Moldova,12254,423,6901,04:33 AM,,
43096,,,Monaco,99,4,94,04:33 AM,,
43097,,,Mongolia,197,0,111,04:33 AM,,
43098,,,Montenegro,326,9,315,04:33 AM,,
43099,,,Morocco,8931,212,7937,04:33 AM,,
43100,,,Mozambique,638,4,160,04:33 AM,,
43101,,,Namibia,34,0,18,04:33 AM,,
43102,,,Nepal,6591,19,1158,04:33 AM,,
43103,,,Netherlands,49087,6070,0,04:33 AM,,
43104,,,New Zealand,1506,22,1482,04:33 AM,,
43105,,,Nicaragua,1823,64,1238,04:33 AM,,
43106,,,Niger,1016,66,885,04:33 AM,,
43107,,,Nigeria,17148,455,5623,04:33 AM,,
43108,,,North Macedonia,4299,201,1757,04:33 AM,,
43109,,,Norway,8660,242,8138,04:33 AM,,
43110,,,Oman,25269,114,11089,04:33 AM,,
43111,,,Panama,21962,457,13774,04:33 AM,,
43112,,,Papua New Guinea,8,0,8,04:33 AM,,
43113,,,Paraguay,1303,13,699,04:33 AM,,
43114,,,Philippines,26781,1103,6552,04:33 AM,,
43115,,,Poland,30195,1272,14654,04:33 AM,,
43116,,,Portugal,37336,1522,23212,04:33 AM,,
43117,,,Qatar,82077,80,60461,04:33 AM,,
43118,,,Romania,22415,1437,16071,04:33 AM,,
43119,,,Rwanda,636,2,338,04:33 AM,,
43120,,,Saint Kitts and Nevis,15,0,15,04:33 AM,,
43121,,,Saint Lucia,19,0,18,04:33 AM,,
43122,,,Saint Vincent and the Grenadines,29,0,25,04:33 AM,,
43123,,,San Marino,694,42,590,04:33 AM,,
43124,,,Sao Tome and Principe,671,12,182,04:33 AM,,
43125,,,Saudi Arabia,136315,1052,89540,04:33 AM,,
43126,,,Senegal,5247,70,3525,04:33 AM,,
43127,,,Serbia,12426,256,11624,04:33 AM,,
43128,,,Seychelles,11,0,11,04:33 AM,,
43129,,,Sierra Leone,1225,51,686,04:33 AM,,
43130,,,Singapore,40969,26,31163,04:33 AM,,
43131,,,Slovakia,1552,28,1426,04:33 AM,,
43132,,,Slovenia,1499,109,1359,04:33 AM,,
43133,,,Somalia,2658,88,649,04:33 AM,,
43134,,,South Africa,76334,1625,42063,04:33 AM,,
43135,,,South Korea,12198,279,10774,04:33 AM,,
43136,,,South Sudan,1776,30,58,04:33 AM,,
43137,,,Sri Lanka,1915,11,1371,04:33 AM,,
43138,,,Sudan,7740,477,2820,04:33 AM,,
43139,,,Suriname,236,6,48,04:33 AM,,
43140,,,Switzerland,31154,1954,28900,04:33 AM,,
43141,,,Syria,177,6,78,04:33 AM,,
43142,,,Taiwan,445,7,433,04:33 AM,,
43143,,,Tajikistan,5160,50,3624,04:33 AM,,
43144,,,Tanzania,509,21,183,04:33 AM,,
43145,,,Thailand,3135,58,2993,04:33 AM,,
43146,,,Timor-Leste,24,0,24,04:33 AM,,
43147,,,Togo,537,13,344,04:33 AM,,
43148,,,Trinidad and Tobago,123,8,109,04:33 AM,,
43149,,,Tunisia,1125,49,1002,04:33 AM,,
43150,,,Turkey,181298,4842,153379,04:33 AM,,
43151,,,Uganda,724,0,351,04:33 AM,,
43152,,,United Arab Emirates,42982,293,28861,04:33 AM,,
43153,,,Uruguay,849,24,801,04:33 AM,,
43154,,,Uzbekistan,5493,19,4096,04:33 AM,,
43155,,,Venezuela,3150,27,835,04:33 AM,,
43156,,,Vietnam,334,0,325,04:33 AM,,
43157,,,West Bank and Gaza,514,3,415,04:33 AM,,
43158,,,Western Sahara,9,1,8,04:33 AM,,
43159,,,Yemen,885,214,91,04:33 AM,,
43160,,,Zambia,1405,11,1142,04:33 AM,,
43161,,,Zimbabwe,391,4,62,04:33 AM,,
43162,,Abruzzo,Italy,3280,457,2355,04:33 AM,,
43163,,Acre,Brazil,10003,271,5383,04:33 AM,,
43164,,Adygea Republic,Russia,1389,12,817,04:33 AM,,
43165,,Aguascalientes,Mexico,1561,84,1130,04:33 AM,,
43166,,Aichi,Japan,516,34,468,04:33 AM,,
43167,,Akita,Japan,16,0,16,04:33 AM,,
43168,,Alabama,US,26912,785,0,04:33 AM,,
43169,,Alagoas,Brazil,23632,793,16115,04:33 AM,,
43170,,Alaska,US,675,12,0,04:33 AM,,
43171,,Alberta,Canada,7482,151,6882,04:33 AM,,
43172,,Altai Krai,Russia,2939,21,1892,04:33 AM,,
43173,,Altai Republic,Russia,279,0,144,04:33 AM,,
43174,,Amapa,Brazil,18024,337,8041,04:33 AM,,
43175,,Amazonas,Brazil,58018,2549,46894,04:33 AM,,
43176,,Amazonas,Colombia,2131,79,1309,04:33 AM,,
43177,,Amazonas,Peru,1349,30,0,04:33 AM,,
43178,,Amur Oblast,Russia,1100,6,409,04:33 AM,,
43179,,Ancash,Peru,6509,387,0,04:33 AM,,
43180,,Andalusia,Spain,12835,1404,10671,04:33 AM,,
43181,,Andaman and Nicobar Islands,India,44,0,33,04:33 AM,,
43182,,Andhra Pradesh,India,6841,88,3509,04:33 AM,,
43183,,Anguilla,UK,3,0,3,04:33 AM,,
43184,,Anhui,Mainland China,991,6,985,04:33 AM,,
43185,,Antioquia,Colombia,2147,11,782,04:33 AM,,
43186,,Antofagasta,Chile,4643,72,0,04:33 AM,,
43187,,Aomori,Japan,30,1,26,04:33 AM,,
43188,,Apurimac,Peru,353,9,0,04:33 AM,,
43189,,Aragon,Spain,5845,826,3772,04:33 AM,,
43190,,Arauca,Colombia,45,0,2,04:33 AM,,
43191,,Araucania,Chile,2775,36,0,04:33 AM,,
43192,,Arequipa,Peru,5280,121,0,04:33 AM,,
43193,,Arica y Parinacota,Chile,1156,11,0,04:33 AM,,
43194,,Arizona,US,39185,1228,0,04:33 AM,,
43195,,Arkansas,US,13191,188,0,04:33 AM,,
43196,,Arkhangelsk Oblast,Russia,3912,19,1188,04:33 AM,,
43197,,Aruba,Netherlands,101,3,98,04:33 AM,,
43198,,Arunachal Pradesh,India,95,0,7,04:33 AM,,
43199,,Assam,India,4319,8,2166,04:33 AM,,
43200,,Astrakhan Oblast,Russia,2862,25,1807,04:33 AM,,
43201,,Asturias,Spain,2438,314,1063,04:33 AM,,
43202,,Atacama,Chile,502,0,0,04:33 AM,,
43203,,Atlantico,Colombia,10882,434,2792,04:33 AM,,
43204,,Australian Capital Territory,Australia,108,3,105,04:33 AM,,
43205,,Ayacucho,Peru,1220,11,0,04:33 AM,,
43206,,Aysen,Chile,26,0,0,04:33 AM,,
43207,,Azad Jammu and Kashmir,Pakistan,703,13,290,04:33 AM,,
43208,,Baden-Wurttemberg,Germany,35181,1811,32907,04:33 AM,,
43209,,Bahia,Brazil,39206,1181,16777,04:33 AM,,
43210,,Baja California,Mexico,7120,1594,4952,04:33 AM,,
43211,,Baja California Sur,Mexico,1040,56,766,04:33 AM,,
43212,,Baleares,Spain,2163,209,1533,04:33 AM,,
43213,,Balochistan,Pakistan,8437,89,3023,04:33 AM,,
43214,,Bashkortostan Republic,Russia,4611,18,1940,04:33 AM,,
43215,,Basilicata,Italy,401,27,364,04:33 AM,,
43216,,Bayern,Germany,47696,2541,44300,04:33 AM,,
43217,,Beijing,Mainland China,731,9,584,04:33 AM,,
43218,,Belgorod Oblast,Russia,3514,36,2264,04:33 AM,,
43219,,Berlin,Germany,7401,209,6725,04:33 AM,,
43220,,Bermuda,UK,144,9,128,04:33 AM,,
43221,,Bihar,India,6778,41,4644,04:33 AM,,
43222,,Biobio,Chile,3515,19,0,04:33 AM,,
43223,,Blekinge,Sweden,382,9,0,04:33 AM,,
43224,,Bolivar,Colombia,5256,224,1685,04:33 AM,,
43225,,"Bonaire, Sint Eustatius and Saba",Netherlands,7,0,7,04:33 AM,,
43226,,Boyaca,Colombia,251,14,158,04:33 AM,,
43227,,Brandenburg,Germany,3334,170,3100,04:33 AM,,
43228,,Bremen,Germany,1610,49,1400,04:33 AM,,
43229,,British Columbia,Canada,2756,168,2416,04:33 AM,,
43230,,British Virgin Islands,UK,8,1,7,04:33 AM,,
43231,,Bryansk Oblast,Russia,5183,32,3761,04:33 AM,,
43232,,Buryatia Republic,Russia,2303,11,1414,04:33 AM,,
43233,,C. Valenciana,Spain,11421,1332,9970,04:33 AM,,
43234,,Cajamarca,Peru,1350,17,0,04:33 AM,,
43235,,Calabria,Italy,1162,97,1029,04:33 AM,,
43236,,Caldas,Colombia,200,8,130,04:33 AM,,
43237,,California,US,158961,5200,0,04:33 AM,,
43238,,Callao,Peru,16115,477,0,04:33 AM,,
43239,,Campania,Italy,4613,430,3910,04:33 AM,,
43240,,Campeche,Mexico,1056,140,721,04:33 AM,,
43241,,Canarias,Spain,2382,151,1537,04:33 AM,,
43242,,Cantabria,Spain,2336,202,2287,04:33 AM,,
43243,,Capital District,Colombia,16404,416,6885,04:33 AM,,
43244,,Caqueta,Colombia,25,2,21,04:33 AM,,
43245,,Casanare,Colombia,38,0,33,04:33 AM,,
43246,,Castilla - La Mancha,Spain,17828,2945,6392,04:33 AM,,
43247,,Castilla y Leon,Spain,19365,1928,8716,04:33 AM,,
43248,,Catalonia,Spain,59944,5587,26203,04:33 AM,,
43249,,Cauca,Colombia,189,8,73,04:33 AM,,
43250,,Cayman Islands,UK,193,1,123,04:33 AM,,
43251,,Ceara,Brazil,81289,5070,59901,04:33 AM,,
43252,,Cesar,Colombia,554,17,86,04:33 AM,,
43253,,Ceuta,Spain,163,4,163,04:33 AM,,
43254,,Chandigarh,India,358,6,302,04:33 AM,,
43255,,Channel Islands,UK,568,48,512,04:33 AM,,
43256,,Chechen Republic,Russia,1513,17,1137,04:33 AM,,
43257,,Chelyabinsk Oblast,Russia,4822,47,2463,04:33 AM,,
43258,,Cherkasy Oblast,Ukraine,562,20,357,04:33 AM,,
43259,,Chernihiv Oblast,Ukraine,427,10,81,04:33 AM,,
43260,,Chernivtsi Oblast,Ukraine,4013,165,1265,04:33 AM,,
43261,,Chhattisgarh,India,1781,9,1036,04:33 AM,,
43262,,Chiapas,Mexico,3402,307,2562,04:33 AM,,
43263,,Chiba,Japan,926,45,854,04:33 AM,,
43264,,Chihuahua,Mexico,2345,492,1755,04:33 AM,,
43265,,Choco,Colombia,715,21,139,04:33 AM,,
43266,,Chongqing,Mainland China,582,6,573,04:33 AM,,
43267,,Chukotka Autonomous Okrug,Russia,129,1,88,04:33 AM,,
43268,,Chuvashia Republic,Russia,4186,18,2261,04:33 AM,,
43269,,Ciudad de Mexico,Mexico,38117,4821,29401,04:33 AM,,
43270,,Coahuila,Mexico,2288,137,1647,04:33 AM,,
43271,,Colima,Mexico,307,41,195,04:33 AM,,
43272,,Colorado,US,29427,1617,0,04:33 AM,,
43273,,Connecticut,US,45349,4210,0,04:33 AM,,
43274,,Coquimbo,Chile,1720,10,0,04:33 AM,,
43275,,Cordoba,Colombia,279,16,81,04:33 AM,,
43276,,Crimea Republic*,Ukraine,546,7,367,04:33 AM,,
43277,,Cundinamarca,Colombia,1789,46,555,04:33 AM,,
43278,,Curacao,Netherlands,23,1,19,04:33 AM,,
43279,,Cusco,Peru,1458,11,0,04:33 AM,,
43280,,Dadra and Nagar Haveli and Daman and Diu,India,45,0,9,04:33 AM,,
43281,,Dagestan Republic,Russia,6745,328,4780,04:33 AM,,
43282,,Dalarna,Sweden,1398,151,0,04:33 AM,,
43283,,Delaware,US,10403,424,0,04:33 AM,,
43284,,Delhi,India,44688,1837,16500,04:33 AM,,
43285,,Diamond Princess cruise ship,Canada,0,1,0,04:33 AM,,
43286,,Diamond Princess cruise ship,US,49,0,0,04:33 AM,,
43287,,District of Columbia,US,9818,520,0,04:33 AM,,
43288,,Distrito Federal,Brazil,25380,348,15172,04:33 AM,,
43289,,Dnipropetrovsk Oblast,Ukraine,1004,22,724,04:33 AM,,
43290,,Donetsk Oblast,Ukraine,338,6,128,04:33 AM,,
43291,,Durango,Mexico,1003,75,615,04:33 AM,,
43292,,Ehime,Japan,82,4,73,04:33 AM,,
43293,,Emilia-Romagna,Italy,28097,4209,22483,04:33 AM,,
43294,,England,UK,157545,37524,0,04:33 AM,,
43295,,Espirito Santo,Brazil,28952,1131,15252,04:33 AM,,
43296,,Extremadura,Spain,2990,508,2652,04:33 AM,,
43297,,Falkland Islands (Malvinas),UK,13,0,13,04:33 AM,,
43298,,Faroe Islands,Denmark,187,0,187,04:33 AM,,
43299,,Florida,US,80109,2993,0,04:33 AM,,
43300,,French Guiana,France,1421,5,619,04:33 AM,,
43301,,French Polynesia,France,60,0,60,04:33 AM,,
43302,,Friuli Venezia Giulia,Italy,3297,343,2855,04:33 AM,,
43303,,Fujian,Mainland China,362,1,356,04:33 AM,,
43304,,Fukui,Japan,122,8,114,04:33 AM,,
43305,,Fukuoka,Japan,824,28,752,04:33 AM,,
43306,,Fukushima,Japan,81,0,79,04:33 AM,,
43307,,Galicia,Spain,9161,609,9204,04:33 AM,,
43308,,Gansu,Mainland China,149,2,137,04:33 AM,,
43309,,Gavleborg,Sweden,1835,119,0,04:33 AM,,
43310,,Georgia,US,59078,2529,0,04:33 AM,,
43311,,Gibraltar,UK,176,0,174,04:33 AM,,
43312,,Gifu,Japan,154,7,143,04:33 AM,,
43313,,Gilgit-Baltistan,Pakistan,1164,17,738,04:33 AM,,
43314,,Goa,India,629,0,85,04:33 AM,,
43315,,Goias,Brazil,11264,246,0,04:33 AM,,
43316,,Gotland,Sweden,114,6,0,04:33 AM,,
43317,,Grand Princess,Canada,13,0,13,04:33 AM,,
43318,,Grand Princess,US,103,3,0,04:33 AM,,
43319,,Greenland,Denmark,13,0,13,04:33 AM,,
43320,,Guadeloupe,France,171,14,157,04:33 AM,,
43321,,Guainia,Colombia,7,1,0,04:33 AM,,
43322,,Guam,US,186,5,0,04:33 AM,,
43323,,Guanajuato,Mexico,3876,204,2644,04:33 AM,,
43324,,Guangdong,Mainland China,1628,8,1593,04:33 AM,,
43325,,Guangxi,Mainland China,254,2,252,04:33 AM,,
43326,,Guaviare,Colombia,5,0,0,04:33 AM,,
43327,,Guerrero,Mexico,3633,599,2693,04:33 AM,,
43328,,Guizhou,Mainland China,147,2,145,04:33 AM,,
43329,,Gujarat,India,24577,1533,17082,04:33 AM,,
43330,,Gunma,Japan,151,19,129,04:33 AM,,
43331,,Hainan,Mainland China,171,6,163,04:33 AM,,
43332,,Halland,Sweden,1084,60,0,04:33 AM,,
43333,,Hamburg,Germany,5148,255,4800,04:33 AM,,
43334,,Haryana,India,8272,118,3748,04:33 AM,,
43335,,Hawaii,US,736,17,0,04:33 AM,,
43336,,Hebei,Mainland China,336,6,322,04:33 AM,,
43337,,Heilongjiang,Mainland China,947,13,934,04:33 AM,,
43338,,Henan,Mainland China,1276,22,1254,04:33 AM,,
43339,,Hessen,Germany,10371,495,9600,04:33 AM,,
43340,,Hidalgo,Mexico,2860,481,1913,04:33 AM,,
43341,,Himachal Pradesh,India,560,8,372,04:33 AM,,
43342,,Hiroshima,Japan,165,3,166,04:33 AM,,
43343,,Hokkaido,Japan,1169,92,959,04:33 AM,,
43344,,Hong Kong,Hong Kong,1112,4,1069,04:33 AM,,
43345,,Huancavelica,Peru,679,7,0,04:33 AM,,
43346,,Huanuco,Peru,1593,31,0,04:33 AM,,
43347,,Hubei,Mainland China,68135,4512,63623,04:33 AM,,
43348,,Huila,Colombia,276,13,233,04:33 AM,,
43349,,Hunan,Mainland China,1019,4,1015,04:33 AM,,
43350,,Hyogo,Japan,699,43,653,04:33 AM,,
43351,,Ibaraki,Japan,168,10,155,04:33 AM,,
43352,,Ica,Peru,5653,356,0,04:33 AM,,
43353,,Idaho,US,3462,88,0,04:33 AM,,
